nHBint10,ATSC8s,ATSC5i,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,AATSC1m,ATSC2i,AATSC5m,AATSC6m,AATSC7m,AATSC0v,C1SP2,MDEC-22,ATSC4i,ATSC1i,ATSC4m,ATSC4v,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC5v,ATSC0i,ATSC6v,ATSC7v,ATSC8v,R_TpiPCTPC,C1SP3,ATSC6p,MDEC-13,AATSC6v,nAtomLAC,EE_Dzs,VE3_Dzs,minHBint6,minsF,minssO,mindO,minsOH,SpMAD_Dzs,nAtomLC,SpAbs_Dzs,minHBint10,VR1_DzZ,VE3_DzZ,EE_DzZ,SpAbs_DzZ,VR1_Dzs,minHBint5,BCUTw-1h,maxHBint2,maxHBint3,maxHBint4,maxHBint6,minHBa,SaasC,LipoaffinityIndex,fragC,SHBint4,SHBint3,SwHBa,ZMIC1,ZMIC2,ZMIC3,ATSC5m,ATSC7i,ATSC3m,VR3_Dt,AATS4v,AATS5v,AATS6v,AATS7v,TopoPSA,AATS8v,VE3_Dt,VR1_D,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS3v,VE3_D,AATS7i,AATS4m,AATS1m,AATS2m,AATS0m,ATS4s,ATS3s,AATS3m,ATS0s,ATSC2m,ATS1m,ATS0m,AATS7m,AATS8m,AATS0v,nHBint2,AATS6i,VR1_Dt,AMR,AATS8i,EE_Dt,SpMAD_Dt,ATSC1m,nFRing,y_label
0.0,1.3838303393483544,-23.93776427733245,-5.491956483510586,-15.54124563752942,3.6099568036504537,-1.781617766415033,3.366703978753535,1.2271216369025226,35.92930024039798,-0.5942458187753124,0.1558736615365114,-1.357405266677863,51.41657710994058,1.0,0.0,-47.33893819910085,12.923906373032567,-1691.3918021195725,-2479.6341630922275,82.76891427588755,-658.3415543387637,52.28060027158641,416.08944021504624,1420.9418258492058,-1633.400406665284,-840.2824485967835,139.97440670908904,269.7924779371275,-1407.80831532783,-90.99277666187422,1.296390812978491,7.0,1.5375201624889687,7.857220140009894,0.5080837625934604,11.0,392.3943673480174,-2.360470811068022,0.0,0.0,0.0,10.729441180034591,8.839298192206899,18.37320912414637,13.0,789.2448173797059,0.0,883.1754903140194,-1.2847147105253929,337.8863480839527,675.7084895090161,1314.4366606519727,0.0,15.996944981682995,6.720225023803134,0.0,0.0,0.0,8.839298192206899,0.0,21.542901048426867,403.03,0.0,0.0,4.07570529407863,98.40316525138464,65.84115425874263,41.85178689734305,-341.0970999770293,-37.574498470030576,-1061.7384576886102,25.96560964830096,138.75747161393153,121.72692357160376,119.73015179327,120.82316140920656,57.53,112.41366198742804,-7.227147103225494,1334.5945487681226,163.9867426905984,143.61250744042331,151.0877814169493,153.16937769226712,159.15655736380342,162.55544132546848,173.18189944271944,-1.3175090012190809,162.48969523494625,30.843255350574783,67.4385659391304,54.01425000429191,59.5275783333336,886.8680555555563,683.9513888888885,43.3020392032522,288.04166666666663,848.3364659677542,7755.435082999997,6607.561195000029,25.3372042762886,23.12574792750521,177.5093965961211,1.0,163.44905882606702,419.2694834171809,166.7403,164.6153567038306,709.782712893384,39.885203721955065,141.1189882437901,10.0,0
0.0,-16.98356343883895,-23.55041318786928,-1.454837296143885,-25.411119366966417,-7.9748027062269395,21.6987152619012,-30.56002324340805,1.4765601873316132,52.852182190452304,-0.8499212552558922,2.2766432406903045,-3.889110744458887,51.71471750096794,1.0,13.825937303898554,-56.62287926983814,12.757722424008616,-1784.6834308847692,-2724.8245611092025,928.8704422016442,-1330.0758746049391,47.26779769684195,401.0844231687093,2083.8399252979257,-1817.934095054415,-842.4947824598087,103.36689241422476,818.7398008796432,-1789.980960912072,185.4059961771983,1.3612092658029054,7.0,0.999251603719094,9.16666126567451,2.00671519823442,0.0,197.4370118135388,-6.515825364307155,0.0,0.0,0.0,12.753229337274352,10.492176077539984,12.119174820891498,3.0,399.2398356589441,0.0,386.7370309613431,-9.08880256394432,160.82371361487895,321.5785280989984,387.5985351670037,0.0,15.99693734451284,3.498317226197168,0.0,0.0,0.0,10.492176077539984,0.0,13.37196509069031,313.03,0.0,0.0,3.5257522941007347,66.38715420791071,46.88616505448432,31.40128319588383,-396.0633049492458,-33.360102298679905,-908.6552470246812,28.96379084797409,144.1251795664879,121.57147499713832,118.210382887677,119.46681519921452,57.53,105.13220629482754,-8.672155426954452,385.93639868041816,163.41026959594387,143.35345694694925,150.06607560977284,149.75778432052832,158.61406503808306,163.04758471557125,192.7126482870888,-12.158026912550667,163.63815359350215,34.15025642253532,71.41943662352938,61.55049064161852,63.51356425925951,837.159722222223,571.2708333333329,51.635681010752926,245.54166666666663,1182.1352973813507,6070.652112999997,5144.59870500002,26.47164682748529,22.23468509446268,183.2925816797241,1.0,164.33560561271312,6482.790423510818,134.0329,166.84325660126746,601.9086138396249,36.90677728687504,125.50761592318712,10.0,0
0.0,-1.6620370370370288,-6.791685965931793,1.4222608024691397,-5.348379629629616,-3.0823688271604914,-3.794945987654323,0.7272376543209984,1.301367064644644,-8.284455021055859,-3.032912342782066,-5.415793814809787,-1.1745168275568183,53.90299050401006,0.0,22.27859246178755,0.0400133604379302,4.1020646478032745,-202.85118496874844,-141.66118190118368,-622.8162887031255,-129.19685103125005,-6.72028262499984,156.6152845676812,-94.8116298897534,501.7936241323056,-421.97234238332624,65.69537703368384,-908.4371608486732,-354.61727271360184,-125.80713297882724,19.742578510231755,1.0,-3.437221800044446,1.1617997693534408,-7.899453572597157,4.0,109.80276560698952,-4.4200092389275705,0.0,0.0,0.0,0.0,9.46423895536061,8.473385572465155,4.0,219.8146092367731,0.0,254.6343220922679,-6.903166257651832,99.94471424164942,199.38942848329887,333.8574289418941,0.0,15.995926730170746,0.0,0.0,0.0,0.0,6.155934536693465,5.991102578407531,11.642028445538838,191.02,0.0,0.0,32.27894132404716,64.92968928909399,44.89348574395869,33.172254354966846,-342.71909473437347,-10.966304863049473,234.10315189062584,13.987224220200815,197.4350745866973,194.80057144348245,180.30583397125585,164.0593852696928,33.370000000000005,163.34567331480972,-6.231507964468039,286.2879654576632,155.87823879788496,140.3419808284716,144.94739416524982,152.30700623383507,152.21865149762422,151.87658673134922,203.3644222380724,-4.241012526636019,155.72173048418318,56.72066331578951,90.15166574509804,76.1435343255814,83.26308987499999,284.08333333333314,289.91666666666663,60.71793381415935,151.2222222222222,98.1728663437519,4597.734953,3996.628314,42.102139327272845,42.57757336458341,235.0214494456898,0.0,153.08857814060093,216.9575306625785,20.3574,156.26113595339132,272.64633460672786,20.972794969748293,66.36972029687685,1.0,0
0.0,-1.6620370370370288,-6.791685965931793,1.4222608024691397,-5.348379629629616,-3.0823688271604914,-3.794945987654323,0.7272376543209984,1.301367064644644,-8.284455021055859,-3.032912342782066,-5.415793814809787,-1.1745168275568183,53.90299050401006,0.0,22.27859246178755,0.0400133604379302,4.1020646478032745,-202.85118496874844,-141.66118190118368,-622.8162887031255,-129.19685103125005,-6.72028262499984,156.6152845676812,-94.8116298897534,501.7936241323056,-421.97234238332624,65.69537703368384,-908.4371608486732,-354.61727271360184,-125.80713297882724,19.742578510231755,1.0,-3.437221800044446,1.1617997693534408,-7.899453572597157,4.0,109.80276560698952,-4.4200092389275705,0.0,0.0,0.0,0.0,9.46423895536061,8.473385572465155,4.0,219.8146092367731,0.0,254.6343220922679,-6.903166257651832,99.94471424164942,199.38942848329887,333.8574289418941,0.0,15.995926730170746,0.0,0.0,0.0,0.0,6.155934536693465,5.991102578407531,11.642028445538838,191.02,0.0,0.0,32.27894132404716,64.92968928909399,44.89348574395869,33.172254354966846,-342.71909473437347,-10.966304863049473,234.10315189062584,13.987224220200815,197.4350745866973,194.80057144348245,180.30583397125585,164.0593852696928,33.370000000000005,163.34567331480972,-6.231507964468039,286.2879654576632,155.87823879788496,140.3419808284716,144.94739416524982,152.30700623383507,152.21865149762422,151.87658673134922,203.3644222380724,-4.241012526636019,155.72173048418318,56.72066331578951,90.15166574509804,76.1435343255814,83.26308987499999,284.08333333333314,289.91666666666663,60.71793381415935,151.2222222222222,98.1728663437519,4597.734953,3996.628314,42.102139327272845,42.57757336458341,235.0214494456898,0.0,153.08857814060093,216.9575306625785,20.3574,156.26113595339132,272.64633460672786,20.972794969748293,66.36972029687685,1.0,0
0.0,-9.54643135284211,-30.689430233944822,-3.2733013330897203,-18.26867315373132,83.33277534132188,6.8417570548464655,9.28526063556711,1.3092310670896288,36.36350307659874,0.6934377323369593,0.5454462570325129,-0.5494948178167889,52.03640394069848,2.0,0.0,-58.95106865424589,12.885296055138788,-1840.329530986631,-2811.916479367032,294.540978797557,-271.4504400014937,231.52921139001,452.61041637972505,1501.562396521723,-2500.403000660755,-524.8417104061987,148.295499173972,465.7713710085095,-1171.738881489217,264.3694526906638,1.4517229614466052,7.0,1.610746081333856,9.023957612050651,0.8625395759416842,5.0,443.0182836206181,-8.15354483249741,0.0,0.0,0.0,11.935367064449864,9.776760056633698,18.525277474129133,12.0,887.9030566688662,0.0,687.8047298587986,-4.267958154431016,376.2181869422556,751.2935167416547,1017.3305698768588,6.133658723153053,15.99796022686066,5.652349176737726,3.513131679156801,0.0,0.0,2.8102543796884176,0.9172119834590275,19.54864060279396,553.05,0.0,7.721765082108236,13.863226487964903,86.87648601729434,55.54028360144601,36.66782569901039,401.5004470230994,-48.58887545300199,-1522.0425455201982,29.227922639482657,144.89740362924263,128.03189088644123,125.7923528376623,125.98557967214008,86.63000000000001,117.56581240895008,-4.998202175098276,712.5020601209796,163.05176902182453,143.74264698600325,150.36045855028692,152.21349816183317,158.79556622794487,162.20961859033943,183.9640847246349,-3.611078360764079,162.36184808425418,34.38037063117883,73.58100248305088,60.7897565536482,66.2784904070799,998.6458333333331,769.9236111111113,48.806529234332594,356.37499999999994,978.2902463256904,8682.558293000004,7489.469416000029,29.073329419028376,26.75173109574466,188.85440216204137,2.0,163.21139036121858,441.0466048928391,164.9004,164.89102973969585,709.782712893384,40.56466633544704,154.4892659165762,10.0,0
5.0,33.58170084685233,8.446906893835163,8.282360643471765,-142.86755886587548,-16.646422133795873,130.44331077327718,-54.30661553809693,-1.9667543446595463,36.615569791684365,4.545168418427812,-29.62486395547875,-6.433133698369516,49.26160063773196,4.0,4.949924312632125,-35.084503112661494,-10.581933923538168,-2439.5674335867734,-1159.475117903502,-6754.468981849155,-1627.5828256874877,-2709.6517170650823,39.053504668595735,1639.996932673889,-1096.7470195038145,-219.34001269622604,116.06781895231552,-2315.70152842428,1273.7187396864088,-916.8298447707972,3.044152462121212,2.0,-18.94660370687913,10.64607332796747,-10.156585650983684,0.0,389.4110545485218,-20.821287726333487,2.571300273408663,0.0,5.2285272711410204,13.724479948528089,10.422494748458153,13.445767362677936,3.0,774.8151311722099,2.4941158606530305,716.6366927815195,-28.070561246731582,380.9119375300224,756.8030811565347,598.5964477640509,0.0,78.92138965982828,0.0,2.325929599046406,0.0,6.105385415123599,5.2285272711410204,1.4648779635009086,1.6050080235711168,538.21,0.0,9.186772060336132,8.266148467405724,127.34494377753266,102.97145482590535,98.13899266733398,1013.572557309402,45.78498778322696,-1817.251652403415,39.471702256059416,219.7761509581395,213.9314459099484,214.52049544616315,211.14157735391225,232.26999999999995,239.7329592829544,-200.2495394872096,786.2905684194819,158.52109177795427,144.5475761907608,152.2764106556534,151.6756620348751,156.8475564618063,158.01894921402064,251.91783204860985,-202.6812383826045,159.0428869740423,139.39062953703734,150.33603932608708,147.79745529801335,400.66258270454654,921.4506172839502,845.0956790123457,164.27995006417137,597.7019890260631,823.849613883781,13830.915618000012,35258.307278000095,111.03843848616629,155.90142947200007,262.44221314732545,0.0,154.51479079665611,902.768277315301,118.78730000000002,153.66364622264376,709.782712893384,25.743741086838675,-180.9413997086783,0.0,0
0.0,52.82574244025603,18.77513472500664,-17.415344664049726,-52.905933582314205,-20.97231833910029,-20.152538243705933,-37.16493794725984,10.44906995004815,-1.3349918949387478,0.9202531835316689,-1.298160829907967,-2.47168105742595,51.84758606680517,3.0,0.0,-31.91297031565168,-15.0762714557956,-1761.1601219433803,-1403.329830816063,-297.2788300489244,-548.7131947485609,292.2786051965596,28.50194877390885,26.020634849489355,-415.49826484147377,675.5313477607306,147.57177464679677,637.577616426973,-420.1718924898777,-1007.9849839416732,6.592345615964802,8.0,2.520108785492439,4.371093047458076,2.784181731122153,2.0,655.7718907635181,-3.9996445704979897,2.4236379966467334,0.0,4.8752787657783525,11.975130201182033,0.0,23.053913700866783,8.0,1316.5517435154038,0.0,6515.9547719867805,-14.957359415468918,475.808527936818,949.5836263681596,1155.378179686723,2.420559826784093,31.973076786422865,5.572997068985814,0.0,0.0,2.4236379966467334,2.9786161213579083,7.321221775241485,16.93214702172011,529.13,0.0,0.0,46.6398689181804,107.73750840543674,68.5751215242632,58.9744603057344,226.3822831487905,-2.366442399028923,-1059.4270002932565,39.49151259075022,186.52837162931016,180.79789191192225,192.2867790078835,196.78847432639031,160.29,189.3808199853854,-9.933753069003876,1078.0981595935832,158.63390729692557,141.9586343399801,150.47845768700066,153.8780952506186,155.7281871550813,157.66488126069183,202.66920126545585,-15.19477444702829,154.6781792874726,62.9855749087137,118.10933042452844,88.59660236871512,109.8520339509802,768.5648148148147,704.8209876543207,70.97764812444444,509.821159122085,403.74267053911154,12519.589025000016,11204.90746299998,65.21704268468476,63.15187879295163,231.70871169373373,1.0,156.3028023269248,1020.7934971637123,95.0762,154.65554069501775,709.782712893384,29.14373026889224,1107.601414705104,0.0,0
2.0,-46.92272919488005,-39.35471779846742,-45.84180105780734,-18.5362919505508,23.17827362908898,14.66083651664112,-13.712264242759922,9.00548835087724,3.275077494125437,2.0796562900763464,-0.7278268671328522,-7.240549584507043,49.909858791113656,0.0,11.070699773676132,-13.955393546133385,-14.4115861482025,-198.9678639999984,-458.4449942443482,-104.07924199999786,-1028.158041,-1407.0006500000018,-16.145839657704826,-31.03786851386363,207.66694270344385,-669.9227564423281,82.84576756619005,-542.575690876831,-385.68239106843816,-576.6066817846317,4.043537621359223,6.0,-2.2065792169159595,3.204216408746677,-3.79423560053728,0.0,183.8475768985148,-4.031408384279307,1.1121613827068808,0.0,5.5817075193571615,11.790536068817422,0.0,12.72931658777339,6.0,369.6705751340984,5.105668241250825,241.3324125890297,-2.3790497783713014,137.66920974352763,273.9509055633096,308.3948160999423,2.4064826960952845,31.972678276600146,5.2587548492865865,2.2559743340641987,2.432160344742216,2.4428431133126387,2.57959866599758,2.9250448568438223,7.252643124050631,88.09,4.712206373317491,2.2559743340641987,15.492964938326818,51.210178175042174,37.02315849196725,32.33478671368726,272.4349740000014,-7.34501207399558,-277.14241199999867,16.96720276284788,185.9250447899268,177.73675845585112,159.99088549427142,150.66891299099458,114.14,142.06084091501742,-3.1214408124593147,336.522090720349,164.2316098410236,147.9119125841842,157.52829747565255,161.70134454165006,159.27839761030404,159.3328634471794,178.13315576377093,-3.666215234255173,165.20891438668005,69.94809929661008,110.5816930877193,78.16741068367354,103.73192678571448,363.9243827160496,381.1327160493828,63.35564417355383,283.0216906721536,-147.09493499999775,6303.156506,5808.987900000012,53.86989124647892,45.12013315107925,209.25487099777163,6.0,164.01568337625463,347.4982306703675,59.4245,166.06982110754282,247.76790260212988,17.08744155876758,513.3128360000027,0.0,0
4.0,-42.60634241503328,-12.868805346276442,113.65891938001532,-99.14419630364628,-40.09987648042318,-39.747009495342255,-42.21571939571356,10.566981257317112,14.105181471640226,-5.13008472824702,-0.1023785977043506,0.3116147185861166,47.77139797207519,1.0,21.85092787013297,3.298228736411668,-7.8014944927077,-1057.4978444820458,-139.60889259735296,-17.199604414330906,49.23512553660643,176.79944432045093,153.23404784960996,38.25140515331938,-1358.814576234905,-404.7216004381296,137.11947740422636,261.84469379511165,606.1619458414723,-642.6465669431993,4.951888489208633,5.0,3.635430504501423,1.4481617291789042,1.5585993678280456,2.0,468.7759052750442,-6.505637238548458,0.0,14.112427991535789,5.047217524169321,10.70633537782529,8.746972901136198,24.1123178300461,7.0,941.3385617581004,7.654758073687147,399.06513497304326,-12.175067190973582,199.6398128482022,396.7620713709384,355.90746959921466,0.0,31.972074035170728,7.717758736665572,7.857042359318254,0.0,0.0,1.1930587968211974,0.4522532337869089,7.911447810879446,199.14,0.0,35.06650186086665,14.70899327853577,69.04006616085233,46.25235224754768,38.05208476324268,-815.6834717912761,48.169377287312585,-1164.6096453168116,24.75098647060196,188.3923073041381,197.77483177671405,186.8216525403371,195.0017091893568,176.7,201.74101937162217,-9.126025566776924,609.9331970553922,163.69194571270918,144.56154883707464,153.56974523444418,156.43719604982488,162.4835616112981,157.92640505940446,218.98976112248585,-12.772117244396169,158.5063124333317,76.86902669516135,142.11247598102167,121.08098886777849,140.31734602749484,688.0679012345678,880.179012345679,99.51655611108822,603.9869208199971,663.9514099306693,9237.310938766408,8839.992799732174,74.96451296502035,87.28283151605498,239.2445406487948,5.0,158.46285737823402,570.4393123151825,61.346,156.3387541423388,360.49149911540457,18.48674354437972,686.8537817256123,0.0,0
1.0,71.66941581924722,3.1098293169624123,5.378980602886342,-73.4350151345102,14.994617896132858,-36.91445317371265,11.010412769671856,1.37575062231544,6.297121059829983,-2.134331547768357,-1.1837033846124196,0.6945927493503019,48.59041219158298,5.0,0.0,-44.77174904358391,-6.190860624420876,-500.7748585182176,-871.5361830210837,-377.6013796913618,259.7776882570129,545.7894525363719,89.32255759216952,-208.1061665269885,-220.0705112517155,-965.499739546318,138.42672676013595,-1044.889031205639,785.1415194626221,620.0913962011427,4.351092985674353,1.0,-5.948478502895767,6.077834082851477,-3.275514204406392,0.0,443.14838800939134,-6.427555981719492,2.5295081141575224,0.0,5.82286388443412,12.061090299767104,9.830976144466316,14.813158023086247,4.0,885.3283695681416,3.3886221934964618,2851.429955085921,-5.3863305708493385,384.4258705261429,765.7807090306273,1351.3216761896012,1.4694160267251106,16.006063413177813,6.506084846193124,2.742709921597699,2.4807987613792,5.603218759831441,2.7240283219833183,1.0770589016950678,10.837308500963598,816.13,2.4807987613792,2.742709921597699,36.60886098649006,132.00513149676027,92.55402693132729,70.2593360262907,-595.4785018273716,7.657172605886392,552.0994986631916,44.734550709221935,206.3777636897956,208.20973293744288,205.9482638960807,202.4757835629007,172.98999999999998,206.4660218661864,-7.1432176784614665,1014.1126840224314,157.65432987490624,142.55615825285466,148.73513086772965,152.7895768183863,156.11924317023323,156.7248894895654,218.5244365687003,-6.945837011552985,156.73906075572518,80.00489968604681,103.90272215238105,90.99478523428589,101.89749741414124,991.5277777777768,812.3888888888889,81.60629760515042,556.5555555555554,-137.7240004415957,10909.785826000008,10087.852243999983,75.75035420053504,76.77531066259198,241.9955950688756,2.0,155.24238970627903,1729.7954638901351,71.4883,155.75299869467398,709.782712893384,27.899668473615712,144.45381534312122,1.0,0
1.0,82.06908862881023,-4.154711459898536,-6.572863127637849,-39.453249847733225,91.05862097748832,3.494847091711003,-48.76227164546183,1.3535095479975423,-34.235175445234034,5.004499932754999,-0.9124875318299868,-4.808944706729761,50.19046814205869,5.0,0.0,-44.7707457002018,4.340855995337895,-730.0735279154057,-820.3592864070821,-192.5348692161272,-1077.2036143074663,549.6423993196948,287.59851068694326,-720.1094262818365,-792.3485838067891,743.0092066924126,159.89844423537983,402.2937205089556,-529.9071750193272,-161.61115476574463,7.34332726326743,1.0,2.2847344941926484,0.0,1.906605310468984,3.0,470.4731402949091,-5.436443848286446,0.6518513342794103,14.91740582007174,6.000736278864231,11.345633174293328,9.259336434515564,17.51428389649125,7.0,944.2001848463584,-1.4715119714220315,1042.774301520556,-7.055478886238917,395.3145972120852,788.5618999212536,658.8483273400486,9.495478147430138,31.97207377391805,7.221913325593405,7.098765164448775,0.0,5.399061104707583,-2.311746802633327,5.186552516424695,14.85456996669324,738.11,-1.1000939351987395,6.520625844523583,45.685452768590174,101.34398056922444,58.14769353990668,39.1734724174698,1085.9764854078346,-1.6870047624882352,-98.47372667039994,36.01703504553308,196.8274156815747,198.61716701462592,212.7482438606661,213.2255395308284,161.65,207.4896035154381,-7.053035137733058,806.6098361654782,158.5098379776553,143.53568563432577,147.11223980643808,154.4265729645809,157.37336430728826,158.01215705252875,212.74014697355707,-7.841320420143548,155.39893728669423,72.52836372107161,106.67773454563373,95.07631650108551,108.90254570954784,690.4845679012346,665.5246913580249,76.9274347005694,465.64231824417,68.69216349446364,10134.384781835204,9692.326568149758,76.49893403242156,74.07228941044012,248.6313443872021,3.0,157.12077352914747,788.2547344826977,58.07750000000001,154.3794386012401,709.782712893384,27.04803252130453,128.58340705976653,1.0,0
1.0,-22.15682632220732,-20.118071376065828,-6.982977061423622,-31.27877800640183,-12.218926230757942,9.07333104709635,-29.00368655692766,1.3268096111109458,40.67938593798348,-0.9325057228418144,1.390527096385569,-2.593561574814831,51.040692620892806,2.0,29.3854533612971,-42.70177610136612,9.389743012336016,-1668.1187173333565,-2276.35859497744,692.4824940000133,-1167.102708666674,-516.4567232222089,350.6372956972666,1541.934238709946,-1594.0141621311636,-826.5605817496053,136.3846220053695,572.6520060925201,-1291.8174707769865,-603.1665428980618,1.3397683397683398,8.0,0.3067290828560897,8.877515767334978,1.1499036266918077,9.0,362.5074654384191,-3.408209499191163,0.0,0.0,6.165602724788746,10.711754847007349,8.815694699416342,16.535414280716722,14.0,725.9256905882787,3.932513339691493,1937.94178843272,-1.5160222610656602,329.63923263801973,658.0284652760402,991.9133389630396,0.0,15.998963915143737,6.832116940976717,0.0,0.0,0.0,6.165602724788746,0.0,16.897518564175552,412.05,0.0,0.0,3.575737537877333,89.44135488880866,56.0644021719034,34.05611401614814,-501.68807888889614,-19.07429540237161,-874.8601011111423,26.610923033639143,142.69353155466007,126.38582950028972,124.17200892849522,125.95192872737714,83.83,119.69417227138608,-6.255850959466813,1518.965052558368,163.95338931550396,143.83383426662576,151.39845956102883,152.93592419440304,159.4682387391417,162.56621775028714,178.3029291234818,-1.4499679881750336,163.04767477046056,34.54881548995995,71.38366478571427,57.94845756888896,64.54785944444471,976.2013888888888,717.729166666667,47.57318451558087,343.5694444444444,971.1062709999794,7994.970455999999,6971.168820000028,29.413451871111143,27.158416502358463,181.3747471909732,1.0,163.4375557416232,423.23900922334127,167.0556,164.0848825206434,709.782712893384,39.57566742328286,148.60267644442592,10.0,0
6.0,43.13805881076392,3.6905723954361633,127.6464691840283,41.16905598958323,125.03057400173664,100.443756510417,-12.185414496527068,0.5028867268023401,40.08493277558975,0.4895918607951123,2.5876913834955406,-2.043390330205896,48.17347602905962,3.0,19.13244103282253,-53.063083136843545,15.721527447510194,-1738.9122211414815,-2872.880054405212,1878.6639444177629,-1475.3278184086566,286.29831303106994,689.9395338320008,1412.2622270327608,-2371.3741722811683,-668.7522950786151,202.04095102239447,1586.6101730600717,-2299.3087006262285,-962.0257556105936,1.3773453742203745,13.0,3.1427792770674494,18.614085819796312,2.18541346151525,0.0,709.782712893384,-14.707850305861369,0.4344675433295406,0.0,5.475208906817613,11.7913894944193,9.614115248682516,20.601382064964607,4.0,1578.4622516669465,1.8144559708956576,5342.466601265922,-21.409710547216235,709.782712893384,1613.1080188487354,1920.3621728654289,0.4821946383230613,16.014443817233342,6.493584065497196,3.714258225320088,4.728083887463358,4.925581844673021,2.554966832756112,-0.3577953842876238,1.0454909532001284,1373.21,33.93642166247698,42.00426139444218,6.257444241820366,126.58374425188458,77.75354359153194,48.17639278660263,360.82920140599776,-49.44447919661872,-545.5202811346297,23.472507270976468,153.2984133373058,140.70419809883256,142.12649951742893,145.69990295503138,341.15000000000003,135.67059926390488,-12.653547630300784,6449.0729423760695,164.8057177369536,146.71363422654673,152.5046240961984,155.46509308713237,160.8806655695632,163.11261416785982,186.6459562991685,-22.13426392072809,162.1016218237844,47.785829624633735,86.94591655357159,74.79173021671855,84.24175098124974,1946.0069444444432,1642.4374999999982,63.98642963241145,842.8194444444446,801.6851130666568,14606.913981000029,13478.680156999955,44.49352366205012,41.538836435761816,192.92516873898973,2.0,163.0962024115698,105457.74048773522,243.3869,163.9332336440756,429.52888650786895,24.676789431102065,84.48497010279314,10.0,0
0.0,1.601361174099187,-24.030108278995115,-6.259340513983307,-15.815753968254016,4.060554295792316,-1.4964455782313888,3.517565507684534,1.2722480727086676,39.372539426357,-0.6098320916721205,0.1718431685239703,-1.4120201888081847,51.47019431582575,1.0,33.515066144399185,-47.92092173387267,12.897985434471645,-1720.5781558838228,-2517.6515120510285,88.15554545279677,-659.4134281734223,63.80070364935274,413.743906831391,1557.4388598585456,-1704.5604261667422,-842.5165513253478,132.66028349378232,274.0809301236045,-1411.8850960301434,-77.9056390226944,1.298787210584344,7.0,1.5460186909894191,8.025750663284489,0.5342708189543948,9.0,344.4139231590895,-3.1780478521569244,0.0,0.0,0.0,10.81104320130748,8.905552303665704,16.92792276787248,11.0,693.2618369580964,0.0,1099.1868009035838,-1.954555354409109,293.3459495436048,586.6270213939048,1086.4670158744857,0.0,15.996943451165578,6.616698729750421,0.0,0.0,0.0,8.905552303665704,0.0,20.06848089598244,385.03,0.0,0.0,4.043549590074342,91.41617376496474,60.58141468822902,37.54065717278246,-339.066642969699,-37.668852672324654,-1118.5968643393444,24.81299171611616,139.71786407254365,122.0461464751625,120.00607000451492,121.16838670996778,57.53,112.43550062570628,-7.222096177507745,4660.01246912238,163.89780112742315,143.5721050698815,150.92782204623302,152.59712267341712,158.97185046394483,162.49804498334845,176.3262797847671,-1.9965643804253728,162.41882629308728,31.164019513888977,68.05943567889904,55.1941320226245,60.14255901904788,862.3680555555561,659.4513888888885,44.40153563532782,279.54166666666663,918.1878352325446,7418.4784889999955,6314.968697000028,25.471157635974247,23.17619139689567,178.40165943759112,1.0,163.41820648453103,424.94051696754286,160.9171,164.62681149449975,709.782712893384,39.08780151660389,138.67503992524476,10.0,0
0.0,51.66377409068737,21.03951416329909,-21.15408379145541,-56.62303344791803,-26.344398348814867,-27.987497671425352,-30.15904598212232,10.241116407288608,-5.030095227182402,-0.0080220152724377,-3.010228683445559,-1.6955239250917435,51.30553583934344,3.0,0.0,-35.544470401521714,-13.42055353806963,-1965.4329608518565,-1601.2041320020255,-662.250310358023,-376.4063113703671,289.2439610246977,59.064037799755056,-307.9554644900511,-340.52440405633894,607.5366913285437,144.39191598421633,414.2488047248976,-567.3956447387354,-1131.1130715607874,7.819115890616087,6.0,2.432049395141136,1.68291480854082,1.8829491123858983,2.0,666.7353282383705,-0.6059884674321082,2.442199970743649,0.0,4.877627450589857,11.98397776008953,0.0,23.045507693378404,8.0,1339.0991155341983,0.0,1236.27642109421,-23.33572760608049,482.0745294732605,962.1155456866107,1187.6960848396454,2.4626913261658774,31.973076887137907,5.6257145912359645,0.0,0.0,2.442199970743649,2.982881715004815,6.050293298144418,17.162839201759038,663.13,0.0,0.0,53.51530959568241,117.28741781184254,70.79051202508755,55.10566023580596,-1.8611075432055488,-11.352594941020978,-1155.3754364567926,38.51443698315016,195.8793012376881,190.0297190256076,201.70859457124288,202.0749998074772,160.29,189.7497229181429,-4.15185061689051,28386.399368826176,157.25032618464053,141.23763232082973,148.8274765257742,152.95664497837063,154.50600881452658,156.73122198883587,211.2769096973795,-14.48640642301998,153.45706071046223,67.62742820614038,122.68931649038475,93.92581814450875,114.59704371717152,755.9537037037035,701.6543209876542,74.89016700458718,510.821159122085,61.63314443209009,12759.688915000015,11345.107327999982,66.96236972522529,63.060672969565296,241.7522274422874,1.0,155.06242882896066,765.4165301526417,80.8084,154.52107473602098,709.782712893384,31.56575033347892,1065.0761063580153,1.0,0
